RAF.Benson, ENG, GBR
Tilt Degrees,0.0, Bearing Degrees, 0.0, Ground Reflectance, 20.0
month,day,hour,Dry Bulb Temp,Wet Bulb Temp,Depression,Dew Point,Rel Humidity,Global Horiz Rad,Direct Norm Rad,Diffuse Rad,Global Horiz Ill,Direct Norm Ill,Wind Speed,Wind Direction,Sky Cover,Tilt Surface Rad,
 , , ,degrees C,degrees C,degrees C,degrees C,percent,(Wh/sq.m),(Wh/sq.m),(Wh/sq.m),lux,lux,ms,degrees,percent,(Wh/sq.m),
1,9,13,11.6,9.470371,2.1296291,7.7,77.0,87.0,34.0,78.0,8212.0,2070.0,5.7,250.0,90.0,87.00001,
1,9,14,11.6,9.266666,2.333334,7.4,75.0,49.0,8.0,47.0,4123.0,515.0,5.1,240.0,90.0,49.0,
1,9,15,11.3,9.216666,2.083334,7.5,77.0,23.0,4.0,22.0,1698.0,239.0,5.7,260.0,90.0,23.0,
1,9,16,11.3,9.494444,1.8055563,8.0,80.0,6.0,2.0,6.0,393.0,76.0,4.6,250.0,90.0,6.0,
1,9,17,11.1,9.525927,1.5740738,8.2,82.0,0.0,0.0,0.0,0.0,0.0,5.1,260.0,50.0,0.0,
1,9,18,10.3,9.05,1.25,8.0,86.0,0.0,0.0,0.0,0.0,0.0,3.6,250.0,90.0,0.0,
1,9,19,10.0,9.027778,0.9722223,8.3,89.0,0.0,0.0,0.0,0.0,0.0,3.6,260.0,90.0,0.0,
1,9,20,10.0,8.9814825,1.0185175,8.1,88.0,0.0,0.0,0.0,0.0,0.0,2.1,260.0,90.0,0.0,
1,9,21,9.4,8.566666,0.83333397,7.9,90.0,0.0,0.0,0.0,0.0,0.0,2.1,230.0,90.0,0.0,
1,9,22,9.5,8.666666,0.83333397,8.0,90.0,0.0,0.0,0.0,0.0,0.0,2.1,260.0,90.0,0.0,
1,9,23,9.2,8.505554,0.6944456,7.9,92.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,90.0,0.0,
1,9,24,8.9,8.205556,0.6944437,7.6,92.0,0.0,0.0,0.0,0.0,0.0,1.5,230.0,90.0,0.0,
1,10,1,8.4,7.8444433,0.5555563,7.4,93.0,0.0,0.0,0.0,0.0,0.0,1.5,190.0,90.0,0.0,
1,10,2,8.8,8.383333,0.41666698,8.1,95.0,0.0,0.0,0.0,0.0,0.0,2.6,210.0,90.0,0.0,
1,10,3,8.7,8.422222,0.27777767,8.2,97.0,0.0,0.0,0.0,0.0,0.0,2.6,200.0,90.0,0.0,
1,10,4,8.6,8.322222,0.27777863,8.1,97.0,0.0,0.0,0.0,0.0,0.0,1.5,210.0,90.0,0.0,
1,10,5,9.1,8.637038,0.46296215,8.2,94.0,0.0,0.0,0.0,0.0,0.0,3.6,220.0,90.0,0.0,
1,10,6,8.9,8.344445,0.5555544,7.9,93.0,0.0,0.0,0.0,0.0,0.0,2.6,230.0,90.0,0.0,
1,10,7,8.9,8.344445,0.5555544,7.8,93.0,0.0,0.0,0.0,0.0,0.0,3.1,220.0,100.0,0.0,
1,10,8,8.8,8.522222,0.27777863,8.2,96.0,0.0,0.0,0.0,0.0,0.0,2.6,200.0,100.0,0.0,
1,10,9,9.5,8.388888,1.1111116,7.5,87.0,31.0,27.0,27.0,6934.0,6811.0,4.1,240.0,90.0,31.0,
1,10,10,9.5,8.555553,0.94444656,7.8,89.0,79.0,106.0,57.0,11860.0,13546.0,4.6,250.0,50.0,79.0,
1,10,11,9.7,8.477777,1.2222233,7.4,86.0,120.0,157.0,81.0,15080.0,15708.0,3.6,250.0,50.0,119.99999,
1,10,12,10.4,9.011112,1.3888874,7.9,84.0,128.0,155.0,85.0,14756.0,15167.0,5.1,240.0,50.0,128.0,
1,10,13,10.9,9.233333,1.666667,7.7,81.0,115.0,146.0,75.0,11956.0,12246.0,6.7,250.0,90.0,115.0,
1,10,14,10.9,9.233333,1.666667,7.7,81.0,80.0,96.0,58.0,7719.0,7301.0,5.7,250.0,90.0,79.99999,
1,10,15,11.1,9.525927,1.5740738,8.1,82.0,37.0,52.0,29.0,3199.0,3913.0,4.6,240.0,50.0,36.999996,
1,10,16,10.9,9.372221,1.5277786,8.1,83.0,10.0,26.0,8.0,680.0,1339.0,3.6,240.0,90.0,10.0,
1,10,17,10.6,8.933334,1.666666,7.5,81.0,0.0,0.0,0.0,0.0,0.0,4.6,240.0,90.0,0.0,
1,10,18,10.3,8.725926,1.5740738,7.4,82.0,0.0,0.0,0.0,0.0,0.0,4.1,250.0,90.0,0.0,
1,10,19,9.9,8.511111,1.3888884,7.1,83.0,0.0,0.0,0.0,0.0,0.0,4.1,250.0,90.0,0.0,
1,10,20,9.7,8.3111105,1.3888893,7.1,84.0,0.0,0.0,0.0,0.0,0.0,4.6,250.0,90.0,0.0,
1,10,21,9.5,8.111111,1.3888893,6.7,83.0,0.0,0.0,0.0,0.0,0.0,4.6,250.0,90.0,0.0,
1,10,22,8.7,7.4500003,1.2499995,6.4,85.0,0.0,0.0,0.0,0.0,0.0,4.1,240.0,30.0,0.0,
1,10,23,7.5,6.5277777,0.9722223,5.6,88.0,0.0,0.0,0.0,0.0,0.0,2.6,230.0,30.0,0.0,
1,10,24,7.1,6.359259,0.7407408,5.6,90.0,0.0,0.0,0.0,0.0,0.0,3.6,200.0,90.0,0.0,
1,11,1,7.2,6.4592595,0.7407403,5.9,91.0,0.0,0.0,0.0,0.0,0.0,3.1,200.0,50.0,0.0,
1,11,2,6.6,5.905554,0.6944461,5.3,91.0,0.0,0.0,0.0,0.0,0.0,3.1,200.0,0.0,0.0,
1,11,3,5.0,4.4444447,0.55555534,3.8,92.0,0.0,0.0,0.0,0.0,0.0,3.1,190.0,90.0,0.0,
1,11,4,6.4,5.566667,0.833333,4.8,89.0,0.0,0.0,0.0,0.0,0.0,3.6,190.0,60.0,0.0,
1,11,5,5.4,4.7055564,0.6944437,4.1,91.0,0.0,0.0,0.0,0.0,0.0,3.1,190.0,60.0,0.0,
1,11,6,6.5,5.4814825,1.0185175,4.5,87.0,0.0,0.0,0.0,0.0,0.0,2.6,200.0,90.0,0.0,
1,11,7,5.8,4.966668,0.83333206,4.2,89.0,0.0,0.0,0.0,0.0,0.0,3.1,190.0,90.0,0.0,
1,11,8,4.7,4.237037,0.46296263,3.6,93.0,0.0,0.0,0.0,0.0,0.0,2.6,180.0,90.0,0.0,
1,11,9,5.9,5.483335,0.41666508,5.1,95.0,19.0,1.0,19.0,4047.0,240.0,2.1,190.0,50.0,19.0,
1,11,10,5.7,5.1444454,0.5555544,4.5,92.0,47.0,5.0,46.0,6498.0,801.0,1.5,190.0,30.0,47.0,
1,11,11,9.1,7.9888897,1.1111107,6.9,86.0,68.0,13.0,65.0,8529.0,1446.0,1.5,180.0,50.0,68.0,
1,11,12,10.4,8.825928,1.5740719,7.5,82.0,76.0,17.0,71.0,8614.0,1305.0,3.1,230.0,90.0,76.0,
1,11,13,10.1,8.877777,1.2222233,7.8,86.0,69.0,10.0,67.0,7211.0,500.0,4.6,250.0,90.0,69.0,
1,11,14,10.1,9.081482,1.0185184,8.2,88.0,48.0,2.0,47.0,5078.0,66.0,4.1,240.0,90.0,48.0,
1,11,15,10.4,9.150001,1.249999,8.2,86.0,25.0,1.0,25.0,2175.0,13.0,3.6,230.0,100.0,25.0,
1,11,16,10.6,9.303706,1.2962942,8.2,85.0,7.0,0.0,7.0,375.0,0.0,3.6,240.0,90.0,7.0,
1,11,17,10.3,9.05,1.25,8.0,86.0,0.0,0.0,0.0,0.0,0.0,2.6,230.0,90.0,0.0,
1,11,18,10.0,8.888889,1.1111107,7.9,87.0,0.0,0.0,0.0,0.0,0.0,3.1,240.0,90.0,0.0,
1,11,19,9.9,8.677776,1.2222233,7.7,86.0,0.0,0.0,0.0,0.0,0.0,3.1,220.0,90.0,0.0,
1,11,20,9.0,7.703705,1.2962952,6.5,84.0,0.0,0.0,0.0,0.0,0.0,2.6,210.0,90.0,0.0,
1,11,21,9.4,7.872221,1.5277786,6.5,82.0,0.0,0.0,0.0,0.0,0.0,4.1,220.0,90.0,0.0,
1,11,22,9.0,7.611111,1.3888888,6.2,83.0,0.0,0.0,0.0,0.0,0.0,3.1,210.0,50.0,0.0,
1,11,23,7.7,6.4777775,1.2222223,5.4,85.0,0.0,0.0,0.0,0.0,0.0,3.1,190.0,50.0,0.0,
1,11,24,7.2,6.2277775,0.9722223,5.4,88.0,0.0,0.0,0.0,0.0,0.0,3.6,190.0,50.0,0.0,
1,12,1,6.9,6.2055545,0.6944456,5.6,91.0,0.0,0.0,0.0,0.0,0.0,3.6,210.0,90.0,0.0,
1,12,2,8.2,7.1814814,1.0185184,6.2,87.0,0.0,0.0,0.0,0.0,0.0,3.6,220.0,100.0,0.0,
1,12,3,8.6,7.4888883,1.1111121,6.4,86.0,0.0,0.0,0.0,0.0,0.0,4.1,220.0,90.0,0.0,
1,12,4,7.7,6.727778,0.97222185,5.9,88.0,0.0,0.0,0.0,0.0,0.0,4.6,230.0,90.0,0.0,
1,12,5,8.3,7.281484,1.0185161,6.3,87.0,0.0,0.0,0.0,0.0,0.0,4.1,230.0,90.0,0.0,
1,12,6,8.9,7.6500006,1.249999,6.5,85.0,0.0,0.0,0.0,0.0,0.0,5.7,240.0,90.0,0.0,
1,12,7,9.2,7.9037037,1.2962961,6.7,84.0,0.0,0.0,0.0,0.0,0.0,6.7,230.0,90.0,0.0,
1,12,8,9.0,7.888889,1.1111112,6.8,86.0,0.0,0.0,0.0,0.0,0.0,4.6,220.0,100.0,0.0,
1,12,9,8.8,7.966666,0.83333397,7.2,90.0,19.0,2.0,18.0,3862.0,581.0,5.1,230.0,90.0,19.0,
1,12,10,10.1,8.988889,1.1111116,8.0,87.0,49.0,11.0,46.0,7508.0,1827.0,5.7,250.0,90.0,49.0,
1,12,11,10.7,9.172221,1.5277786,8.0,83.0,76.0,27.0,69.0,10515.0,4680.0,7.7,250.0,90.0,75.99999,
1,12,12,11.3,9.725926,1.5740738,8.3,82.0,92.0,68.0,73.0,12305.0,8861.0,7.2,250.0,90.0,92.0,
1,12,13,11.5,9.833333,1.666667,8.4,81.0,103.0,112.0,73.0,12314.0,11138.0,5.7,250.0,90.0,102.99999,
1,12,14,11.5,9.833333,1.666667,8.6,82.0,90.0,114.0,65.0,8998.0,10246.0,6.2,280.0,90.0,90.00001,
1,12,15,12.0,9.638888,2.3611116,7.7,75.0,52.0,89.0,39.0,4124.0,6597.0,5.7,280.0,30.0,52.000004,
1,12,16,10.1,7.322222,2.7777781,4.4,68.0,14.0,38.0,11.0,931.0,1969.0,4.6,320.0,90.0,14.0,
1,12,17,8.9,6.6777782,2.2222214,4.4,73.0,0.0,0.0,0.0,0.0,0.0,3.6,320.0,50.0,0.0,
1,12,18,7.9,5.492594,2.4074063,2.8,70.0,0.0,0.0,0.0,0.0,0.0,2.6,310.0,50.0,0.0,
1,12,19,4.2,2.811112,1.3888879,1.1,80.0,0.0,0.0,0.0,0.0,0.0,1.0,260.0,50.0,0.0,
1,12,20,4.8,3.4111109,1.3888893,1.9,81.0,0.0,0.0,0.0,0.0,0.0,1.0,320.0,40.0,0.0,
1,12,21,3.6,2.4888887,1.1111112,1.2,84.0,0.0,0.0,0.0,0.0,0.0,2.1,20.0,40.0,0.0,
1,12,22,3.4,2.6592593,0.7407408,1.7,89.0,0.0,0.0,0.0,0.0,0.0,1.0,260.0,40.0,0.0,
1,12,23,1.8,1.2444433,0.55555665,0.5,91.0,0.0,0.0,0.0,0.0,0.0,1.0,130.0,30.0,0.0,
1,12,24,-0.7,-1.2555556,0.55555564,-2.2,88.0,0.0,0.0,0.0,0.0,0.0,0.5,360.0,0.0,0.0,
1,13,1,-2.1,-2.5166671,0.41666722,-3.1,92.0,0.0,0.0,0.0,0.0,0.0,0.5,150.0,0.0,0.0,
1,13,2,-2.3,-2.5777774,0.27777743,-3.0,94.0,0.0,0.0,0.0,0.0,0.0,0.5,180.0,100.0,0.0,
1,13,3,-2.6,-2.877778,0.27777815,-3.3,94.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,30.0,0.0,
1,13,4,-3.0,-3.2777777,0.27777767,-3.9,93.0,0.0,0.0,0.0,0.0,0.0,0.5,350.0,30.0,0.0,
1,13,5,-3.1,-3.3777778,0.2777779,-3.8,94.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,30.0,0.0,
1,13,6,-3.9,-4.1777782,0.27777815,-4.7,93.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,0.0,0.0,
1,13,7,-3.0,-3.2777777,0.27777767,-3.6,95.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,30.0,0.0,
1,13,8,-3.7,-3.9777777,0.27777767,-4.4,94.0,0.0,0.0,0.0,0.0,0.0,1.5,180.0,30.0,0.0,
1,13,9,-3.7,-3.9777777,0.27777767,-4.3,95.0,60.0,186.0,27.0,10519.0,30881.0,0.5,140.0,50.0,60.0,
1,13,10,-3.7,-3.9777777,0.27777767,-4.6,93.0,136.0,420.0,53.0,17637.0,45416.0,0.5,190.0,90.0,136.00002,
1,13,11,-0.1,-0.37777793,0.27777794,-0.6,96.0,196.0,471.0,75.0,22808.0,46642.0,1.0,180.0,90.0,195.99998,
1,13,12,2.0,1.7222214,0.27777863,1.5,96.0,216.0,436.0,92.0,24078.0,43862.0,1.0,230.0,90.0,216.0,
1,13,13,3.6,3.044444,0.5555558,2.3,91.0,201.0,408.0,90.0,20405.0,42560.0,1.5,20.0,90.0,201.0,
1,13,14,4.6,3.3777766,1.2222233,1.9,83.0,164.0,419.0,70.0,13877.0,39626.0,2.6,360.0,90.0,164.00002,
1,13,15,5.1,3.8037045,1.2962954,2.2,82.0,95.0,355.0,43.0,6642.0,25750.0,2.1,10.0,90.0,95.0,
1,13,16,5.2,3.8111115,1.3888884,2.1,80.0,27.0,145.0,15.0,1539.0,7468.0,2.6,20.0,90.0,27.0,
1,13,17,3.5,2.3888884,1.1111116,0.9,83.0,1.0,0.0,1.0,27.0,0.0,1.0,30.0,30.0,1.0,
1,13,18,-0.7,-1.2555556,0.55555564,-2.1,89.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,
1,13,19,-2.2,-2.6629639,0.46296382,-3.3,91.0,0.0,0.0,0.0,0.0,0.0,2.6,80.0,0.0,0.0,
1,13,20,-2.2,-2.4777784,0.2777784,-3.1,93.0,0.0,0.0,0.0,0.0,0.0,2.1,80.0,0.0,0.0,
1,13,21,-3.7,-3.9777777,0.27777767,-4.7,92.0,0.0,0.0,0.0,0.0,0.0,1.5,80.0,30.0,0.0,
1,13,22,-4.3,-4.5777774,0.2777772,-5.3,92.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,
1,13,23,-4.3,-4.716666,0.41666603,-5.4,91.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,
1,13,24,-5.3,-5.5777783,0.27777815,-6.2,93.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,90.0,0.0,
1,14,1,-4.6,-4.877777,0.2777772,-5.4,93.0,0.0,0.0,0.0,0.0,0.0,0.5,60.0,20.0,0.0,
1,14,2,-5.2,-5.477778,0.27777815,-5.8,95.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,100.0,0.0,
1,14,3,-5.8,-6.0777783,0.27777815,-6.6,93.0,0.0,0.0,0.0,0.0,0.0,0.5,80.0,100.0,0.0,
1,14,4,-4.9,-5.177778,0.27777767,-5.5,95.0,0.0,0.0,0.0,0.0,0.0,1.0,210.0,100.0,0.0,
1,14,5,-5.2,-5.477778,0.27777815,-5.8,95.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,100.0,0.0,
1,14,6,-5.4,-5.6777782,0.27777815,-6.1,94.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,90.0,0.0,
1,14,7,-5.8,-6.0777783,0.27777815,-6.5,94.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,
1,14,8,-6.2,-6.4777775,0.27777767,-7.2,92.0,0.0,0.0,0.0,0.0,0.0,0.5,320.0,30.0,0.0,
1,14,9,-7.0,-7.2777777,0.27777767,-7.9,92.0,40.0,33.0,34.0,8193.0,6058.0,0.5,110.0,30.0,40.0,
1,14,10,-6.0,-6.277777,0.2777772,-6.9,93.0,87.0,84.0,70.0,13734.0,11449.0,0.5,40.0,30.0,86.99999,
1,14,11,-2.3,-2.4851851,0.1851852,-2.8,96.0,134.0,138.0,98.0,18435.0,16841.0,0.0,101.0,0.0,134.0,
1,14,12,-1.2,-1.6166666,0.4166665,-2.1,93.0,169.0,189.0,114.0,20401.0,22760.0,0.5,340.0,0.0,168.99998,
1,14,13,2.4,1.7055554,0.69444466,0.9,90.0,178.0,251.0,109.0,18732.0,27248.0,0.5,340.0,30.0,177.99998,
1,14,14,5.2,2.7000003,2.4999995,-0.7,65.0,147.0,274.0,84.0,13508.0,25615.0,3.6,150.0,30.0,146.99997,
1,14,15,5.8,2.7444458,3.0555544,-1.5,59.0,81.0,217.0,49.0,6286.0,16110.0,2.6,130.0,30.0,81.0,
1,14,16,5.2,2.4222226,2.7777772,-1.5,61.0,24.0,93.0,15.0,1331.0,4718.0,2.6,120.0,30.0,23.925638,
1,14,17,3.3,1.3555548,1.9444451,-1.4,70.0,1.0,0.0,1.0,27.0,0.0,2.1,90.0,30.0,1.0,
1,14,18,0.2,-0.91111076,1.1111108,-2.6,79.0,0.0,0.0,0.0,0.0,0.0,2.6,90.0,30.0,0.0,
1,14,19,-0.3,-1.1333338,0.8333338,-2.5,83.0,0.0,0.0,0.0,0.0,0.0,3.6,90.0,0.0,0.0,
1,14,20,1.8,0.41110992,1.38889,-1.5,78.0,0.0,0.0,0.0,0.0,0.0,5.1,110.0,0.0,0.0,
1,14,21,0.3,-0.5333328,0.83333284,-1.9,84.0,0.0,0.0,0.0,0.0,0.0,4.1,90.0,0.0,0.0,
1,14,22,-0.3,-0.8555561,0.55555606,-1.6,90.0,0.0,0.0,0.0,0.0,0.0,3.6,90.0,0.0,0.0,
1,14,23,0.2,-0.3555552,0.5555552,-1.1,90.0,0.0,0.0,0.0,0.0,0.0,4.1,100.0,0.0,0.0,
1,14,24,-0.1,-0.5629635,0.4629635,-1.3,91.0,0.0,0.0,0.0,0.0,0.0,3.6,90.0,90.0,0.0,
1,15,1,1.9,0.92777675,0.9722232,-0.3,85.0,0.0,0.0,0.0,0.0,0.0,4.1,120.0,100.0,0.0,
1,15,2,1.6,0.4888895,1.1111106,-1.1,81.0,0.0,0.0,0.0,0.0,0.0,3.6,120.0,90.0,0.0,
1,15,3,-1.3,-2.0407412,0.74074125,-3.3,85.0,0.0,0.0,0.0,0.0,0.0,2.6,90.0,90.0,0.0,
1,15,4,-1.6,-2.294445,0.694445,-3.3,87.0,0.0,0.0,0.0,0.0,0.0,3.1,100.0,0.0,0.0,
1,15,5,-1.0,-1.5555551,0.5555551,-2.5,88.0,0.0,0.0,0.0,0.0,0.0,2.6,100.0,30.0,0.0,
1,15,6,-0.7,-1.5333334,0.83333343,-2.6,85.0,0.0,0.0,0.0,0.0,0.0,2.6,100.0,0.0,0.0,
1,15,7,-1.3,-2.1333334,0.8333335,-3.7,82.0,0.0,0.0,0.0,0.0,0.0,3.1,110.0,0.0,0.0,
1,15,8,0.4,-0.43333265,0.83333266,-1.7,84.0,0.0,0.0,0.0,0.0,0.0,3.6,110.0,30.0,0.0,
1,15,9,0.9,-0.21111171,1.1111116,-1.9,80.0,66.0,206.0,29.0,11408.0,34323.0,3.6,120.0,30.0,66.0,
1,15,10,1.7,0.31111187,1.3888881,-1.5,78.0,147.0,467.0,53.0,18994.0,51255.0,5.1,120.0,30.0,147.00002,
1,15,11,3.0,1.1481497,1.8518503,-1.3,72.0,211.0,538.0,70.0,23956.0,56840.0,4.6,120.0,30.0,211.00003,
1,15,12,4.1,1.9703717,2.1296282,-1.0,69.0,242.0,577.0,75.0,24857.0,58217.0,5.1,120.0,10.0,242.00002,
1,15,13,5.2,2.7000003,2.4999995,-0.7,65.0,228.0,565.0,70.0,21554.0,54137.0,5.7,120.0,30.0,228.00002,
1,15,14,5.4,2.714816,2.685184,-0.8,64.0,178.0,497.0,62.0,15085.0,45288.0,6.7,130.0,30.0,178.00002,
1,15,15,5.7,2.9222233,2.7777765,-0.7,63.0,104.0,392.0,43.0,7310.0,28152.0,6.2,130.0,30.0,104.000015,
1,15,16,5.2,2.4222226,2.7777772,-1.4,62.0,31.0,161.0,15.0,1775.0,8186.0,6.7,100.0,30.0,31.000002,
1,15,17,3.9,1.4925935,2.4074066,-1.9,65.0,1.0,0.0,1.0,54.0,0.0,4.1,110.0,30.0,1.0,
1,15,18,1.1,-0.4740747,1.5740747,-2.6,74.0,0.0,0.0,0.0,0.0,0.0,3.1,100.0,0.0,0.0,
1,15,19,0.8,-0.72777855,1.5277786,-3.0,74.0,0.0,0.0,0.0,0.0,0.0,2.6,100.0,0.0,0.0,
1,15,20,0.7,-0.6888898,1.3888898,-2.9,75.0,0.0,0.0,0.0,0.0,0.0,3.1,80.0,0.0,0.0,
1,15,21,1.8,0.27222103,1.5277789,-1.8,76.0,0.0,0.0,0.0,0.0,0.0,5.7,100.0,0.0,0.0,
1,15,22,2.0,0.4259258,1.5740743,-1.7,75.0,0.0,0.0,0.0,0.0,0.0,4.1,90.0,0.0,0.0,
1,15,23,1.3,0.050000086,1.2499999,-1.6,80.0,0.0,0.0,0.0,0.0,0.0,3.6,90.0,0.0,0.0,
1,15,24,1.7,0.31111187,1.3888881,-1.5,78.0,0.0,0.0,0.0,0.0,0.0,4.6,100.0,0.0,0.0,
1,16,1,2.0,0.61111027,1.3888898,-1.3,78.0,0.0,0.0,0.0,0.0,0.0,5.7,110.0,0.0,0.0,
1,16,2,0.3,-0.8111106,1.1111107,-2.5,79.0,0.0,0.0,0.0,0.0,0.0,0.5,130.0,0.0,0.0,
1,16,3,-1.1,-1.933333,0.833333,-3.3,83.0,0.0,0.0,0.0,0.0,0.0,0.5,70.0,0.0,0.0,
1,16,4,-0.5,-1.0555553,0.55555534,-1.9,89.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,
1,16,5,-1.6,-2.1555562,0.5555562,-2.8,90.0,0.0,0.0,0.0,0.0,0.0,1.0,360.0,0.0,0.0,
1,16,6,-1.2,-1.8944443,0.6944443,-2.8,87.0,0.0,0.0,0.0,0.0,0.0,1.0,360.0,0.0,0.0,
1,16,7,-0.5,-1.2407409,0.7407409,-2.2,87.0,0.0,0.0,0.0,0.0,0.0,1.0,360.0,0.0,0.0,
1,16,8,-1.3,-1.9944445,0.69444454,-2.9,87.0,0.0,0.0,0.0,0.0,0.0,1.5,340.0,0.0,0.0,
1,16,9,-1.2,-1.8944443,0.6944443,-2.9,87.0,70.0,231.0,28.0,12295.0,38786.0,1.0,340.0,30.0,70.0,
1,16,10,-0.9,-1.7333328,0.8333328,-2.9,85.0,159.0,530.0,51.0,20431.0,57732.0,0.5,300.0,40.0,158.99997,
1,16,11,1.5,0.3888893,1.1111107,-1.3,81.0,226.0,603.0,67.0,25520.0,62909.0,2.6,70.0,10.0,226.00003,
1,16,12,3.5,1.3703706,2.1296294,-1.6,68.0,256.0,631.0,71.0,26606.0,64566.0,3.6,100.0,30.0,256.0,
1,16,13,4.9,1.8444443,3.0555558,-2.4,58.0,246.0,635.0,66.0,23390.0,61710.0,4.6,120.0,30.0,246.00003,
1,16,14,5.5,1.8888898,3.6111102,-3.2,52.0,194.0,575.0,58.0,16319.0,51714.0,3.1,100.0,40.0,193.99997,
1,16,15,6.3,2.411111,3.888889,-3.0,50.0,111.0,439.0,40.0,7771.0,31161.0,3.1,110.0,30.0,111.0,
1,16,16,6.2,2.1259265,4.0740733,-3.9,47.0,33.0,172.0,16.0,1858.0,8772.0,2.6,120.0,10.0,33.0,
1,16,17,5.1,1.4888891,3.6111107,-4.0,50.0,1.0,0.0,1.0,54.0,0.0,2.1,130.0,10.0,1.0,
1,16,18,1.2,-0.88333344,2.0833335,-3.9,66.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,10.0,0.0,
1,16,19,-1.1,-2.4888887,1.3888887,-4.7,74.0,0.0,0.0,0.0,0.0,0.0,0.5,80.0,10.0,0.0,
1,16,20,-2.3,-3.133333,0.833333,-4.4,84.0,0.0,0.0,0.0,0.0,0.0,1.0,360.0,10.0,0.0,
1,16,21,0.9,-0.76666725,1.6666672,-3.3,71.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,
1,16,22,1.1,-0.8444447,1.9444447,-3.9,67.0,0.0,0.0,0.0,0.0,0.0,1.5,160.0,0.0,0.0,
1,16,23,0.2,-1.7444441,1.9444442,-4.7,66.0,0.0,0.0,0.0,0.0,0.0,3.1,120.0,0.0,0.0,
1,16,24,0.4,-1.5444437,1.9444437,-4.7,66.0,0.0,0.0,0.0,0.0,0.0,2.1,190.0,0.0,0.0,
1,17,1,-0.8,-2.6518526,1.8518527,-5.8,66.0,0.0,0.0,0.0,0.0,0.0,2.1,160.0,0.0,0.0,
1,17,2,-0.2,-1.5888892,1.3888892,-3.9,73.0,0.0,0.0,0.0,0.0,0.0,2.6,160.0,0.0,0.0,
1,17,3,-1.2,-2.311111,1.1111109,-4.2,78.0,0.0,0.0,0.0,0.0,0.0,1.5,270.0,0.0,0.0,
1,17,4,-2.1,-3.2111115,1.1111116,-5.1,78.0,0.0,0.0,0.0,0.0,0.0,1.0,220.0,10.0,0.0,
1,17,5,-3.9,-4.6407413,0.74074125,-5.9,84.0,0.0,0.0,0.0,0.0,0.0,2.1,180.0,10.0,0.0,
1,17,6,-3.2,-3.7555559,0.5555558,-4.6,89.0,0.0,0.0,0.0,0.0,0.0,1.0,260.0,10.0,0.0,
1,17,7,-4.6,-5.062963,0.4629631,-5.9,89.0,0.0,0.0,0.0,0.0,0.0,1.0,280.0,30.0,0.0,
1,17,8,-5.0,-5.5555553,0.55555534,-6.5,88.0,0.0,0.0,0.0,0.0,0.0,0.5,160.0,60.0,0.0,
1,17,9,-5.5,-6.0555553,0.55555534,-7.3,86.0,64.0,135.0,39.0,11859.0,22053.0,0.5,260.0,60.0,64.0,
1,17,10,-3.8,-4.077778,0.2777779,-4.7,93.0,137.0,287.0,78.0,18245.0,28392.0,1.5,130.0,90.0,136.99998,
1,17,11,-1.1,-1.933333,0.833333,-3.0,85.0,180.0,259.0,112.0,21000.0,21322.0,0.5,150.0,90.0,180.0,
1,17,12,-0.3,-1.0407416,0.74074155,-2.0,87.0,181.0,153.0,136.0,19890.0,11529.0,1.0,220.0,90.0,181.0,
1,17,13,1.3,0.46666676,0.8333332,-0.6,87.0,153.0,70.0,133.0,16440.0,7029.0,2.1,190.0,90.0,153.0,
1,17,14,3.0,1.8888898,1.1111102,0.2,82.0,120.0,65.0,105.0,12159.0,8505.0,2.1,180.0,90.0,120.0,
1,17,15,4.0,2.4259272,1.5740728,0.4,77.0,76.0,101.0,61.0,6450.0,8358.0,3.1,200.0,90.0,76.0,
1,17,16,4.4,2.8259277,1.5740724,0.9,78.0,25.0,61.0,18.0,1634.0,3207.0,3.6,180.0,90.0,25.000006,
1,17,17,4.2,2.9037051,1.2962947,1.3,81.0,1.0,0.0,1.0,54.0,0.0,2.6,170.0,90.0,1.0,
1,17,18,2.7,1.6814826,1.0185175,0.5,85.0,0.0,0.0,0.0,0.0,0.0,2.1,170.0,90.0,0.0,
1,17,19,3.1,2.0814831,1.0185168,0.9,85.0,0.0,0.0,0.0,0.0,0.0,2.6,180.0,90.0,0.0,
1,17,20,3.4,2.4277773,0.9722228,1.3,86.0,0.0,0.0,0.0,0.0,0.0,2.6,170.0,30.0,0.0,
